Season,Lg,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS,teamId
2000-01,NBA,Denver Nuggets,40,42,0.488,6th of 7,-1.83,92.6,1.3,103.7,0.7,106.3,3.3,,D. Issel (40-42),A. McDyess (7.8),9
1999-00,NBA,Denver Nuggets,35,47,0.427,5th of 7,-1.76,94.7,1.6,103.5,-0.6,105.8,1.7,,D. Issel (35-47),A. McDyess (6.2),9
1998-99,NBA,Denver Nuggets,14,36,0.28,6th of 7,-6.67,90.5,1.6,103.1,0.9,110.4,8.2,,M. D'Antoni (14-36),D. Fortson (4.4),9
1997-98,NBA,Denver Nuggets,11,71,0.134,7th of 7,-11.74,89.7,-0.6,99,-6,112.1,7.1,,B. Hanzlik (11-71),A. Goldwire (3.0),9
1996-97,NBA,Denver Nuggets,21,61,0.256,5th of 7,-6.4,92.4,2.3,104.5,-2.2,111.2,4.5,,B. Bickerstaff (4-9) D. Motta (17-52),E. Johnson (5.2),9
1995-96,NBA,Denver Nuggets,35,47,0.427,4th of 7,-2.62,92.2,0.4,105.2,-2.4,108.1,0.5,,B. Bickerstaff (35-47),D. Mutombo (7.6),9
1994-95,NBA,Denver Nuggets*,41,41,0.5,4th of 6,0.96,91.5,-1.4,109.1,0.8,108.2,-0.1,Lost W. Conf. 1st Rnd.,D. Issel (18-16) G. Littles (3-13) B. Bickerstaff (20-12),D. Mutombo (8.7),9
1993-94,NBA,Denver Nuggets*,42,40,0.512,4th of 6,1.54,96.1,1,103.9,-2.4,102.3,-4,Lost W. Conf. Semis,D. Issel (42-40),D. Mutombo (9.4),9
1992-93,NBA,Denver Nuggets,36,46,0.439,4th of 6,-2.14,99.8,3,104.6,-3.4,106.3,-1.7,,D. Issel (36-46),D. Mutombo (8.8),9
1991-92,NBA,Denver Nuggets,24,58,0.293,4th of 6,-7.59,98.6,2,100.7,-7.5,108.6,0.4,,P. Westhead (24-58),R. Williams (6.6),9
1990-91,NBA,Denver Nuggets,20,62,0.244,7th of 7,-10.31,113.7,15.9,105.2,-2.7,114.7,6.8,,P. Westhead (20-62),M. Adams (6.3),9
1989-90,NBA,Denver Nuggets*,43,39,0.524,4th of 7,1.56,105.4,7.1,108,-0.1,106.7,-1.4,Lost W. Conf. 1st Rnd.,D. Moe (43-39),F. Lever (8.8),9
1988-89,NBA,Denver Nuggets*,44,38,0.537,3rd of 6,0.91,107.5,6.9,108.6,0.8,107.1,-0.7,Lost W. Conf. 1st Rnd.,D. Moe (44-38),F. Lever (9.2),9
1987-88,NBA,Denver Nuggets*,54,28,0.659,1st of 6,3.32,105.5,5.9,110.1,2.1,106.3,-1.7,Lost W. Conf. Semis,D. Moe (54-28),F. Lever (10.4),9
1986-87,NBA,Denver Nuggets*,37,45,0.451,4th of 6,-1.14,106.2,5.4,109.3,1,110.2,1.9,Lost W. Conf. 1st Rnd.,D. Moe (37-45),F. Lever (9.7),9
1985-86,NBA,Denver Nuggets*,47,35,0.573,2nd of 6,0.89,106.7,4.6,107.1,-0.1,105.9,-1.3,Lost W. Conf. Semis,D. Moe (47-35),A. English (9.8),9
1984-85,NBA,Denver Nuggets*,52,30,0.634,1st of 6,2.05,107.6,5.5,110.7,2.8,108.4,0.5,Lost W. Conf. Finals,D. Moe (52-30),C. Natt (10.2),9
1983-84,NBA,Denver Nuggets*,38,44,0.463,3rd of 6,-1.27,110.5,9.1,111.3,3.7,112.3,4.7,Lost W. Conf. 1st Rnd.,D. Moe (38-44),K. Vandeweghe (10.3),9
1982-83,NBA,Denver Nuggets*,45,37,0.549,2nd of 6,0.27,112.1,9,109.7,5,109.1,4.4,Lost W. Conf. Semis,D. Moe (45-37),K. Vandeweghe (11.0),9
1981-82,NBA,Denver Nuggets*,46,36,0.561,2nd of 6,0.13,109.8,8.9,114.3,7.4,113.9,7,Lost W. Conf. 1st Rnd.,D. Moe (46-36),D. Issel (9.8),9
1980-81,NBA,Denver Nuggets,37,45,0.451,4th of 6,-0.95,109.8,8,109.4,3.9,109.8,4.3,,D. Walsh (11-20) D. Moe (26-25),D. Issel (10.5),9
1979-80,NBA,Denver Nuggets,30,52,0.366,3rd of 5,-4.22,103.9,0.8,103.4,-1.9,107.6,2.3,,D. Walsh (30-52),D. Issel (11.5),9
1978-79,NBA,Denver Nuggets*,47,35,0.573,2nd of 5,1.24,105.9,0.1,104.4,0.6,103.2,-0.6,Lost W. Conf. 1st Rnd.,L. Brown (28-25) D. Walsh (19-10),D. Issel (9.8),9
1977-78,NBA,Denver Nuggets*,48,34,0.585,1st of 6,0.8,108.5,1.8,102.3,1.4,101.5,0.6,Lost W. Conf. Finals,L. Brown (48-34),D. Thompson (12.7),9
1976-77,NBA,Denver Nuggets*,50,32,0.61,1st of 6,4.95,111.2,4.7,100.7,1.2,96.1,-3.4,Lost W. Conf. Semis,L. Brown (50-32),B. Jones (11.0),9
1975-76,ABA,Denver Nuggets*,60,24,0.714,1st of 0,5.45,111.2,4.3,108.7,4.6,103.4,-0.7,Lost Finals,L. Brown (60-24),D. Issel (12.5),9
1974-75,ABA,Denver Nuggets*,65,19,0.774,1st of 5,6.63,107.6,4.5,109.4,4.7,102.7,-2,Lost W. Div. Finals,L. Brown (65-19),B. Jones (10.2),9
1973-74,ABA,Denver Rockets*,37,47,0.44,5th of 5,-0.49,103.2,0.6,103.1,0.1,103.5,0.5,Lost W. Div. Tiebreaker,A. Hannum (37-47),D. Robisch (9.1),9
1972-73,ABA,Denver Rockets*,47,37,0.56,3rd of 5,2.8,106.8,-2.5,103.1,1.3,100.1,-1.7,Lost W. Div. Semis,A. Hannum (47-37),W. Jabali (10.7),9
1971-72,ABA,Denver Rockets*,34,50,0.405,4th of 5,-0.93,112.8,0.9,98.4,-2.2,99.5,-1.1,Lost W. Div. Semis,A. Hannum (34-50),R. Simpson (7.2),9
1970-71,ABA,Denver Rockets*,30,54,0.357,5th of 5,-3.15,113.9,2.8,102.8,-2.2,106.3,1.3,Lost W. Div. Tiebreaker,J. Belmont (3-10) S. Albeck (27-44),L. Cannon (7.2),9
1969-70,ABA,Denver Rockets*,51,33,0.607,1st of 5,4.32,107.6,-1.6,106.2,3.5,102.2,-0.5,Lost W. Div. Finals,J. McLendon (9-19) J. Belmont (42-14),S. Haywood (17.1),9
1968-69,ABA,Denver Rockets*,44,34,0.564,3rd of 6,1.41,106.9,-2.5,106.4,2.4,105,1,Lost W. Div. Semis,B. Bass (44-34),L. Jones (10.9),9
1967-68,ABA,Denver Rockets*,45,33,0.577,3rd of 6,3.53,103,-4,102,0.7,97.9,-3.4,Lost W. Div. Semis,B. Bass (45-33),L. Jones (11.8),9
